#X Y Z
18738.876574115282 20286.624488711575 43129.86598142303
-47956.12386081893 59752.99176872355 -49.58021467641393
23252.6004582041 -33184.605089361095 18147.78267237722
-19908.98580992383 22806.570672005764 -1447.7431035065106
-12856.902833027194 -10929.043305733649 -1616.3192957698593
-5720.9676216361995 11184.677435104393 -3158.8493728723156
17243.42869334889 -6366.051163890183 -9491.759643107307
6619.837852534028 6894.345508423518 3602.8077175395283
-41318.67434870977 -40547.77743470027 -28563.685858152305
8127.181032228359 48482.49216435773 -49446.14343411317
-3155.66591285804 2607.601832981989 -5845.391935710645
6473.225848176939 -23007.344652459138 58735.41119144428
-12724.047906081792 2134.38870195979 24065.640905191824
36069.59893299817 34986.96681722474 -3558.787907449662
-11035.211187518464 30003.486221439623 -45993.50671007013
-77195.07063819753 -12138.091367158026 -59170.13606429055
65764.85808243832 8959.36722762742 39682.47183720442
-43178.04507821379 18039.46941249658 -27366.42784590299
-32500.810232267002 20769.034895408844 4124.400939357705
17211.314542191685 -730.869681579627 19766.03122630124
24168.948611392476 -26431.541913150122 -35203.93166740244
14363.532516059644 37117.11324270042 66166.30125822341
-28822.98801674912 -29992.90492229596 49981.08797214983
26060.32270750617 8905.513440465616 15800.767385184992
-23486.086243836235 -31312.040837199376 -18693.12420841142
21381.494135771485 -29830.716152210338 -10490.192400407866
55459.89467287287 9996.932997932905 1154.700422085302
-1231.7836395364893 2101.711000414044 35078.56538683986
-26138.726170145816 -21721.77512271547 -8430.208220642955
-10052.0941168619 90148.30093743422 12383.334552722052
28715.125114323968 40837.0082363085 -23983.472539558414
-13101.169277287905 -9302.74085924821 32080.987405378364
15806.27010419944 -17777.559645437334 -3947.4584782431893
-4553.486648953103 9212.672530759606 28526.424718141145
3711.2965573127904 -18254.08808255255 -25050.419373119887
-5420.271281242663 -52763.43040457894 -884.4537907193654
20690.05300697471 -106025.65597339046 32769.88106497709
27600.56093685981 25820.965889901323 31488.66911017138
-8192.251150916625 757.4384967636528 -48365.57952681671
11451.30126542447 38464.55059860026 7262.1098498342235
-31954.24494509239 35529.98991166662 -73066.66506207403
-17808.163160362925 -53857.167754729184 -50149.0130505429
-14589.618783849139 26657.819599506292 -23105.716157339113
